dispnum,ord_incidnum,stabb,ccode,stday,stmon,styear,endday,endmon,endyear,insidea,sidea,fatality,fatalpre,action,hostlev,revtype1,revtype2,version,incidnum
4343,4343019,SWZ,225,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343019
4343,4343019,YUG,345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5,4343019
4343,4343020,SPN,230,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343020
4343,4343020,YUG,345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5,4343020
4343,4343021,FIN,375,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343021
4343,4343021,YUG,345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5,4343021
4343,4343022,NOR,385,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343022
4343,4343022,YUG,345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5,4343022
4343,4343023,FRN,220,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343023
4343,4343023,YUG,345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5,4343023
4343,4343024,JOR,663,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343024
4343,4343024,YUG,345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5,4343024
4343,4343025,LUX,212,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343025
4343,4343025,YUG,345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5,4343025
4343,4343026,GRG,372,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343026
4343,4343026,YUG,345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5,4343026
4343,4343027,SLO,317,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343027
4343,4343027,YUG,345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5,4343027
4343,4343028,SLV,349,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343028
4343,4343028,YUG,345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5,4343028
4343,4343029,ITA,325,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343029
4343,4343029,YUG,345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5,4343029
4343,4343030,AUS,305,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343030
4343,4343030,YUG,345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5,4343030
4343,4343031,USA,2,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343031
4343,4343031,YUG,345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5,4343031
4343,4343032,POR,235,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343032
4343,4343032,YUG,345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5,4343032
4343,4343033,GRC,350,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343033
4343,4343033,YUG,345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5,4343033
4343,4343034,SWD,380,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343034
4343,4343034,YUG,345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5,4343034
4343,4343035,ARG,160,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343035
4343,4343035,YUG,345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5,4343035
4343,4343036,BUL,355,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343036
4343,4343036,YUG,345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5,4343036
4343,4343037,POL,290,24,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343037
4343,4343037,YUG,345,24,11,2000,27,11,2000,1,1,0,0,1,2,2,0,5,4343037
4343,4343038,TUR,640,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343038
4343,4343038,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343038
4343,4343039,JOR,663,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343039
4343,4343039,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343039
4343,4343040,ICE,395,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343040
4343,4343040,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343040
4343,4343041,GRC,350,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343041
4343,4343041,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343041
4343,4343042,SWZ,225,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343042
4343,4343042,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343042
4343,4343043,BUL,355,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343043
4343,4343043,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343043
4343,4343044,RUS,365,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343044
4343,4343044,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343044
4343,4343045,EST,366,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343045
4343,4343045,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343045
4343,4343046,SLV,349,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343046
4343,4343046,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343046
4343,4343047,UKR,369,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343047
4343,4343047,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343047
4343,4343048,ARG,160,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343048
4343,4343048,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343048
4343,4343049,CAN,20,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343049
4343,4343049,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343049
4343,4343050,GRG,372,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343050
4343,4343050,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343050
4343,4343051,SLO,317,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343051
4343,4343051,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343051
4343,4343052,MOR,600,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343052
4343,4343052,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343052
4343,4343053,SPN,230,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343053
4343,4343053,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343053
4343,4343054,IRE,205,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343054
4343,4343054,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343054
4343,4343055,UAE,696,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343055
4343,4343055,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343055
4343,4343056,POL,290,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343056
4343,4343056,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343056
4343,4343057,AZE,373,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343057
4343,4343057,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343057
4343,4343058,LUX,212,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343058
4343,4343058,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343058
4343,4343059,POR,235,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343059
4343,4343059,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343059
4343,4343060,HUN,310,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343060
4343,4343060,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343060
4343,4343061,CZR,316,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343061
4343,4343061,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343061
4343,4343062,NOR,385,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343062
4343,4343062,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343062
4343,4343063,FIN,375,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343063
4343,4343063,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343063
4343,4343064,LIT,368,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343064
4343,4343064,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343064
4343,4343065,NTH,210,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343065
4343,4343065,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343065
4343,4343066,BEL,211,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343066
4343,4343066,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343066
4343,4343067,DEN,390,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343067
4343,4343067,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343067
4343,4343068,SWD,380,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343068
4343,4343068,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343068
4343,4343069,FRN,220,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343069
4343,4343069,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343069
4343,4343070,AUS,305,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343070
4343,4343070,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343070
4343,4343071,ITA,325,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343071
4343,4343071,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343071
4343,4343072,UKG,200,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343072
4343,4343072,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343072
4343,4343073,USA,2,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343073
4343,4343073,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343073
4343,4343074,GMY,255,27,11,2000,27,11,2000,0,0,0,0,0,1,0,0,5,4343074
4343,4343074,YUG,345,27,11,2000,27,11,2000,1,1,0,0,7,3,2,0,5,4343074
4344,4344001,RUS,365,15,4,1999,-9,4,1999,1,1,0,0,7,3,2,0,5,4344001
4344,4344001,TUR,640,15,4,1999,-9,4,1999,0,0,0,0,7,3,0,0,5,4344001
4345,4345001,ETH,530,6,1,2002,6,1,2002,1,1,0,0,14,4,3,0,5,4345001
4345,4345001,SOM,520,6,1,2002,6,1,2002,0,0,0,0,0,1,0,0,5,4345001
4345,4345002,ETH,530,13,2,2002,13,2,2002,1,1,0,0,14,4,3,0,5,4345002
4345,4345002,SOM,520,13,2,2002,13,2,2002,0,0,0,0,0,1,0,0,5,4345002
4345,4345003,ETH,530,26,2,2002,27,2,2002,1,1,0,0,16,4,3,0,5,4345003
4345,4345003,SOM,520,26,2,2002,27,2,2002,0,0,0,0,0,1,0,0,5,4345003
4345,4345004,ETH,530,15,5,2002,15,5,2002,1,1,-9,-9,16,4,3,0,5,4345004
4345,4345004,SOM,520,15,5,2002,15,5,2002,0,0,-9,-9,0,1,0,0,5,4345004
4345,4345005,ETH,530,25,6,2002,25,6,2002,1,1,0,0,14,4,3,0,5,4345005
4345,4345005,SOM,520,25,6,2002,25,6,2002,0,0,0,0,0,1,0,0,5,4345005
4345,4345006,ETH,530,19,9,2002,19,9,2002,1,1,0,0,12,3,3,0,5,4345006
4345,4345006,SOM,520,19,9,2002,19,9,2002,0,0,0,0,0,1,0,0,5,4345006
4345,4345007,ETH,530,18,11,2002,18,11,2002,1,1,0,0,12,3,3,0,5,4345007
4345,4345007,SOM,520,18,11,2002,18,11,2002,0,0,0,0,0,1,0,0,5,4345007
4345,4345008,ETH,530,26,12,2002,26,12,2002,1,1,0,0,11,3,3,0,5,4345008
4345,4345008,SOM,520,26,12,2002,26,12,2002,0,0,0,0,0,1,0,0,5,4345008
4346,4346001,ETH,530,23,1,2002,4,2,2002,1,1,0,0,14,4,0,0,5,4346001
4346,4346001,KEN,501,23,1,2002,4,2,2002,0,0,0,0,0,1,0,0,5,4346001
4347,4347001,DRC,490,25,1,2002,25,1,2002,0,0,0,0,0,1,0,0,5,4347001
4347,4347001,RWA,517,25,1,2002,25,1,2002,1,1,0,0,16,4,2,4,5,4347001
4347,4347002,DRC,490,9,3,2002,31,7,2002,0,0,0,0,0,1,0,0,5,4347002
4347,4347002,RWA,517,9,3,2002,31,7,2002,1,1,0,0,14,4,2,4,5,4347002
4347,4347003,DRC,490,14,4,2002,14,4,2002,0,0,-9,-9,0,1,0,0,5,4347003
4347,4347003,RWA,517,14,4,2002,14,4,2002,1,1,-9,-9,16,4,2,4,5,4347003
4347,4347004,DRC,490,19,6,2002,19,6,2002,0,0,0,0,0,1,0,0,5,4347004
4347,4347004,RWA,517,19,6,2002,19,6,2002,1,1,-9,-9,16,4,2,4,5,4347004
4348,4348001,LBR,450,27,1,2002,27,1,2002,0,0,0,0,0,1,0,0,5,4348001
4348,4348001,SIE,451,27,1,2002,27,1,2002,1,1,0,0,11,3,2,0,5,4348001
4348,4348002,LBR,450,3,6,2002,6,6,2002,0,0,0,0,0,1,0,0,5,4348002
4348,4348002,SIE,451,3,6,2002,6,6,2002,1,1,0,0,15,4,2,0,5,4348002
4348,4348003,LBR,450,3,6,2002,3,6,2002,1,0,0,0,12,3,0,0,5,4348003
4348,4348003,SIE,451,3,6,2002,3,6,2002,0,1,0,0,0,1,0,0,5,4348003
4349,4349001,ERI,531,19,3,2002,19,3,2002,0,0,0,0,0,1,3,0,5,4349001
4349,4349001,SUD,625,19,3,2002,19,3,2002,1,1,0,0,11,3,2,0,5,4349001
4349,4349002,ERI,531,17,4,2002,17,4,2002,0,0,0,0,0,1,3,0,5,4349002
4349,4349002,SUD,625,17,4,2002,17,4,2002,1,1,0,0,8,3,2,0,5,4349002
4349,4349003,ERI,531,13,10,2002,16,10,2002,0,0,0,0,0,1,3,0,5,4349003
4349,4349003,SUD,625,13,10,2002,16,10,2002,1,1,0,0,15,4,2,0,5,4349003
4349,4349004,ERI,531,18,10,2002,18,10,2002,0,0,-9,-9,17,4,3,0,5,4349004
4349,4349004,SUD,625,18,10,2002,18,10,2002,1,1,-9,-9,17,4,2,0,5,4349004
4350,4350001,KEN,501,1,7,2002,1,7,2002,0,0,0,0,0,1,0,0,5,4350001
4350,4350001,UGA,500,1,7,2002,1,7,2002,1,1,1,1,16,4,0,0,5,4350001
4351,4351001,GAM,420,7,7,2002,7,7,2002,0,0,0,0,0,1,0,0,5,4351001
4351,4351001,SEN,433,7,7,2002,7,7,2002,1,1,0,0,8,3,0,0,5,4351001
4352,4352001,MOR,600,11,7,2002,18,7,2002,1,1,0,0,14,4,1,0,5,4352001
4352,4352001,SPN,230,11,7,2002,18,7,2002,0,0,0,0,0,1,0,0,5,4352001
4352,4352002,MOR,600,12,7,2002,18,7,2002,0,1,0,0,0,1,1,0,5,4352002
4352,4352002,SPN,230,12,7,2002,18,7,2002,1,0,0,0,7,3,0,0,5,4352002
4353,4353001,BUI,516,25,7,2002,25,7,2002,0,0,0,0,0,1,0,0,5,4353001
4353,4353001,TAZ,510,25,7,2002,25,7,2002,1,1,0,0,11,3,0,0,5,4353001
4354,4354001,UKG,200,26,8,2002,26,8,2002,1,1,0,0,1,2,0,0,5,4354001
4354,4354001,ZIM,552,26,8,2002,26,8,2002,0,0,0,0,0,1,0,0,5,4354001
4355,4355001,ERI,531,2,9,2002,5,9,2002,0,0,0,0,0,1,0,0,5,4355001
4355,4355001,ETH,530,2,9,2002,5,9,2002,1,1,0,0,15,4,0,0,5,4355001
4356,4356001,DRC,490,4,9,2002,4,9,2002,0,0,0,0,0,1,0,0,5,4356001
4356,4356001,RWA,517,4,9,2002,4,9,2002,1,1,0,0,14,4,2,4,5,4356001
4356,4356002,DRC,490,18,10,2002,18,10,2002,0,0,0,0,0,1,0,0,5,4356002
4356,4356002,RWA,517,18,10,2002,18,10,2002,1,1,0,0,14,4,2,4,5,4356002
4356,4356003,RWA,517,11,3,2003,11,3,2003,1,1,0,0,11,3,2,0,5,4356003
4356,4356003,UGA,500,11,3,2003,11,3,2003,0,0,0,0,0,1,0,0,5,4356003
4356,4356004,DRC,490,30,3,2003,30,3,2003,0,0,0,0,0,1,0,0,5,4356004
4356,4356004,RWA,517,30,3,2003,30,3,2003,1,1,0,0,14,4,2,4,5,4356004
4356,4356005,RWA,517,19,4,2003,19,4,2003,0,1,0,0,0,1,0,0,5,4356005
4356,4356005,UGA,500,19,4,2003,19,4,2003,1,0,0,0,1,2,2,0,5,4356005
4357,4357001,ANG,540,30,10,2002,30,10,2002,1,1,0,0,16,4,0,0,5,4357001
4357,4357001,DRC,490,30,10,2002,30,10,2002,0,0,0,0,0,1,0,0,5,4357001
4358,4358001,CDI,437,2,12,2002,2,12,2002,0,0,0,0,0,1,0,0,5,4358001
4358,4358001,LBR,450,2,12,2002,2,12,2002,1,1,0,0,11,3,0,0,5,4358001
4358,4358002,CDI,437,14,12,2002,14,12,2002,0,0,0,0,0,1,0,0,5,4358002
4358,4358002,LBR,450,14,12,2002,14,12,2002,1,1,0,0,11,3,0,0,5,4358002
4358,4358003,CDI,437,22,1,2003,22,1,2003,0,0,0,0,0,1,0,0,5,4358003
4358,4358003,LBR,450,22,1,2003,22,1,2003,1,1,0,0,16,4,2,0,5,4358003
4359,4359001,DRC,490,12,12,2002,12,12,2002,0,0,0,0,0,1,0,0,5,4359001
4359,4359001,LIB,620,12,12,2002,12,12,2002,1,1,0,0,14,4,3,0,5,4359001
4360,4360001,RUS,365,24,7,2003,29,7,2003,0,0,0,0,0,1,0,0,5,4360001
4360,4360001,SUD,625,24,7,2003,29,7,2003,1,1,0,0,15,4,0,0,5,4360001
4361,4361001,ALG,615,4,10,2003,4,10,2003,1,1,0,0,12,3,0,0,5,4361001
4361,4361001,MLI,432,4,10,2003,4,10,2003,0,0,0,0,0,1,0,0,5,4361001
4362,4362001,ERI,531,1,11,2003,1,11,2003,0,0,1,1,17,4,0,0,5,4362001
4362,4362001,ETH,530,1,11,2003,1,11,2003,1,1,0,0,17,4,1,0,5,4362001
4362,4362002,ERI,531,27,11,2003,27,11,2003,1,0,0,0,11,3,0,0,5,4362002
4362,4362002,ETH,530,27,11,2003,27,11,2003,0,1,0,0,0,1,1,0,5,4362002
4363,4363001,ETH,530,1,11,2003,1,11,2003,1,1,0,0,16,4,0,0,5,4363001
4363,4363001,KEN,501,1,11,2003,1,11,2003,0,0,0,0,0,1,0,0,5,4363001
4364,4364001,MAA,435,26,12,2003,26,12,2003,0,0,0,0,0,1,0,0,5,4364001
4364,4364001,MLI,432,26,12,2003,26,12,2003,1,1,0,0,8,3,0,0,5,4364001
4365,4365001,BUI,516,21,4,2004,21,4,2004,0,0,0,0,0,1,0,0,5,4365001
4365,4365001,RWA,517,21,4,2004,21,4,2004,1,1,0,0,11,3,0,0,5,4365001
4366,4366001,DRC,490,24,4,2004,24,4,2004,0,0,0,0,0,1,0,0,5,4366001
4366,4366001,RWA,517,24,4,2004,24,4,2004,1,1,0,0,14,4,2,0,5,4366001
4366,4366002,DRC,490,1,5,2004,1,5,2004,0,0,0,0,0,1,0,0,5,4366002
4366,4366002,RWA,517,1,5,2004,1,5,2004,1,1,0,0,3,2,2,0,5,4366002
4366,4366003,DRC,490,14,6,2004,14,6,2004,0,0,0,0,0,1,0,0,5,4366003
4366,4366003,RWA,517,14,6,2004,14,6,2004,1,1,0,0,11,3,2,0,5,4366003
4366,4366004,BUI,516,13,8,2004,13,8,2004,1,1,0,0,3,2,2,0,5,4366004
4366,4366004,DRC,490,13,8,2004,13,8,2004,0,0,0,0,0,1,0,0,5,4366004
4366,4366004,RWA,517,13,8,2004,13,8,2004,1,1,0,0,3,2,2,0,5,4366004
4366,4366005,BUI,516,13,8,2004,13,8,2004,0,1,0,0,0,1,2,0,5,4366005
4366,4366005,DRC,490,13,8,2004,13,8,2004,1,0,0,0,16,4,0,0,5,4366005
4366,4366006,DRC,490,27,11,2004,27,11,2004,0,0,0,0,0,1,0,0,5,4366006
4366,4366006,RWA,517,27,11,2004,27,11,2004,1,1,0,0,3,2,2,0,5,4366006
4366,4366007,DRC,490,2,12,2004,2,12,2004,0,0,0,0,0,1,0,0,5,4366007
4366,4366007,RWA,517,2,12,2004,2,12,2004,1,1,0,0,14,4,2,0,5,4366007
4366,4366008,DRC,490,3,12,2004,3,12,2004,1,0,0,0,11,3,2,0,5,4366008
4366,4366008,RWA,517,3,12,2004,3,12,2004,0,1,0,0,0,1,2,0,5,4366008
4366,4366009,DRC,490,17,12,2004,17,12,2004,0,0,0,0,0,1,0,0,5,4366009
4366,4366009,RWA,517,17,12,2004,17,12,2004,1,1,0,0,3,2,2,0,5,4366009
4367,4367001,CHA,483,29,4,2004,29,4,2004,0,0,1,1,17,4,0,0,5,4367001
4367,4367001,SUD,625,29,4,2004,29,4,2004,1,1,0,0,17,4,0,0,5,4367001
4367,4367002,FRN,220,30,7,2004,30,7,2004,1,0,0,0,7,3,2,0,5,4367002
4367,4367002,SUD,625,30,7,2004,30,7,2004,0,1,0,0,0,1,0,0,5,4367002
4368,4368001,DRC,490,3,6,2004,3,6,2004,0,0,0,0,0,1,0,0,5,4368001
4368,4368001,ZAM,551,3,6,2004,3,6,2004,1,1,0,0,8,3,0,0,5,4368001
4369,4369001,ETH,530,14,7,2004,14,7,2004,0,0,0,0,0,1,0,0,5,4369001
4369,4369001,KEN,501,14,7,2004,14,7,2004,1,1,0,0,11,3,2,0,5,4369001
4370,4370001,ERI,531,30,10,2004,30,10,2004,1,1,0,0,14,4,2,0,5,4370001
4370,4370001,SUD,625,30,10,2004,30,10,2004,0,0,0,0,0,1,0,0,5,4370001
4371,4371001,CDI,437,6,11,2004,6,11,2004,1,1,0,0,17,4,2,0,5,4371001
4371,4371001,FRN,220,6,11,2004,6,11,2004,0,0,1,9,17,4,2,0,5,4371001
4371,4371002,CDI,437,6,11,2004,6,11,2004,1,1,0,0,16,4,2,0,5,4371002
4371,4371002,USA,2,6,11,2004,6,11,2004,0,0,0,0,0,1,0,0,5,4371002
4371,4371003,CDI,437,6,11,2004,6,11,2004,0,1,0,0,0,1,2,0,5,4371003
4371,4371003,FRN,220,6,11,2004,6,11,2004,1,0,0,0,7,3,2,0,5,4371003
4372,4372001,RWA,517,2,12,2004,2,12,2004,0,0,0,0,0,1,0,0,5,4372001
4372,4372001,UGA,500,2,12,2004,2,12,2004,1,1,0,0,11,3,2,0,5,4372001
4372,4372002,RWA,517,4,12,2004,4,12,2004,0,0,1,-9,17,4,0,0,5,4372002
4372,4372002,UGA,500,4,12,2004,4,12,2004,1,1,1,-9,17,4,2,0,5,4372002
4373,4373001,KEN,501,4,1,2005,4,1,2005,1,1,0,0,11,3,0,0,5,4373001
4373,4373001,SOM,520,4,1,2005,4,1,2005,0,0,0,0,0,1,0,0,5,4373001
4373,4373002,KEN,501,17,3,2005,17,3,2005,1,1,0,0,11,3,0,0,5,4373002
4373,4373002,SOM,520,17,3,2005,17,3,2005,0,0,0,0,0,1,0,0,5,4373002
4374,4374001,ETH,530,18,1,2005,18,1,2005,1,1,0,0,16,4,0,0,5,4374001
4374,4374001,KEN,501,18,1,2005,18,1,2005,0,0,0,0,0,1,0,0,5,4374001
4374,4374002,ETH,530,7,3,2005,7,3,2005,0,1,0,0,0,1,0,0,5,4374002
4374,4374002,KEN,501,7,3,2005,7,3,2005,1,0,0,0,11,3,2,0,5,4374002
4375,4375001,ERI,531,17,2,2005,17,2,2005,0,0,0,0,0,1,1,0,5,4375001
4375,4375001,ETH,530,17,2,2005,17,2,2005,1,1,0,0,11,3,1,0,5,4375001
4375,4375002,ERI,531,24,3,2005,24,3,2005,1,0,0,0,8,3,1,0,5,4375002
4375,4375002,ETH,530,24,3,2005,24,3,2005,0,1,0,0,0,1,1,0,5,4375002
4376,4376001,ETH,530,13,3,2005,13,3,2005,1,1,0,0,11,3,0,0,5,4376001
4376,4376001,SOM,520,13,3,2005,13,3,2005,0,0,0,0,0,1,0,0,5,4376001
4377,4377001,ANG,540,23,3,2005,23,3,2005,1,1,0,0,11,3,0,0,5,4377001
4377,4377001,DRC,490,23,3,2005,23,3,2005,0,0,0,0,0,1,0,0,5,4377001
4378,4378001,GHA,452,26,4,2005,26,4,2005,0,0,0,0,0,1,0,0,5,4378001
4378,4378001,TOG,461,26,4,2005,26,4,2005,1,1,0,0,16,4,0,0,5,4378001
4379,4379001,ERI,531,17,6,2005,17,6,2005,1,1,0,0,16,4,0,0,5,4379001
4379,4379001,YEM,679,17,6,2005,17,6,2005,0,0,0,0,0,1,0,0,5,4379001
4380,4380001,CAO,471,18,6,2005,18,6,2005,1,1,0,0,16,4,1,0,5,4380001
4380,4380001,NIG,475,18,6,2005,18,6,2005,0,0,1,1,0,1,0,0,5,4380001
4381,4381001,DRC,490,29,9,2005,29,9,2005,0,0,0,0,0,1,0,0,5,4381001
4381,4381001,UGA,500,29,9,2005,29,9,2005,1,1,0,0,4,2,2,0,5,4381001
4382,4382001,CDI,437,18,10,2005,18,10,2005,0,0,0,0,0,1,0,0,5,4382001
4382,4382001,FRN,220,18,10,2005,18,10,2005,1,1,0,0,7,3,0,0,5,4382001
4383,4383001,ERI,531,25,10,2005,25,10,2005,0,0,0,0,11,3,0,0,5,4383001
4383,4383001,ETH,530,25,10,2005,25,10,2005,1,1,0,0,11,3,1,0,5,4383001
4384,4384001,CHA,483,5,11,2005,5,11,2005,1,1,0,0,7,3,2,0,5,4384001
4384,4384001,SUD,625,5,11,2005,5,11,2005,0,0,0,0,0,1,0,0,5,4384001
4384,4384002,CHA,483,13,11,2005,16,11,2005,1,1,0,0,15,4,2,0,5,4384002
4384,4384002,SUD,625,13,11,2005,16,11,2005,0,0,0,0,0,1,0,0,5,4384002
4384,4384003,CHA,483,18,12,2005,18,12,2005,1,1,0,0,12,3,2,0,5,4384003
4384,4384003,SUD,625,18,12,2005,18,12,2005,0,0,0,0,0,1,0,0,5,4384003
4384,4384004,CHA,483,6,1,2006,6,1,2006,1,1,0,0,7,3,2,0,5,4384004
4384,4384004,SUD,625,6,1,2006,6,1,2006,0,0,0,0,0,1,0,0,5,4384004
4384,4384005,CHA,483,17,2,2006,17,2,2006,1,1,0,0,17,4,2,0,5,4384005
4384,4384005,SUD,625,17,2,2006,17,2,2006,0,0,0,0,17,4,0,0,5,4384005
4385,4385001,ETH,530,24,4,2006,24,4,2006,1,1,0,0,16,4,2,0,5,4385001
4385,4385001,KEN,501,24,4,2006,24,4,2006,0,0,0,0,0,1,0,0,5,4385001
4385,4385002,ETH,530,27,4,2006,27,4,2006,1,1,1,-9,17,4,2,0,5,4385002
4385,4385002,KEN,501,27,4,2006,27,4,2006,0,0,0,0,17,4,0,0,5,4385002
